,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Electrolyzer Skids,,,,,GLS Skid,,,,,,,,,,Utility,,,,,,,,,,,,,,
25,11:23 AM,7825,629,4921.925,83.6875,86.8065625,73.90625,30.26,91.736033,44.62,45.08,0.46,0.54,1.04,15.9,96.50833333,1.7,,916.8291667,,,,,,,,,,,,
25.75,11:24 AM,7897,575,4540.775,84.23715625,88.28105344,74.36590625,31.55,93.81802275,27,27.81,0.81,0.53,1.03,15.8,89.03480392,3.6,,854.7341176,,,,,,,,,,,,
24.5,11:25 AM,7829,591,4626.939,85.38094875,90.37193625,73.9205625,30.16,82.93550806,47.04,48.96,1.92,0.54,1.04,15.7,90.72429412,4.5,,925.3878,,,,,,,,,,,,
24.75,11:26 AM,7862,567,4457.754,85.63990125,89.76318188,74.1331875,31.56,87.86101737,27.27,27.81,0.54,0.53,1.03,15.1,87.40694118,2.9,,830.3659412,,,,,,,,,,,,
24.75,11:27 AM,7926,605,4795.23,83.59826063,90.29040188,74.5351875,31.57,83.96250469,26,25.22,0.78,0.52,1.02,15.3,94.02411765,2.2,,912.0339412,,,,,,,,,,,,
24.5,11:28 AM,7842,568,4454.256,82.1290225,86.9322475,74.002625,30.29,98.6224222,47.38,44.62,2.76,0.54,1.04,15.6,87.33835294,2.4,,855.9158588,,,,,,,,,,,,
24.75,11:29 AM,7827,532,4163.964,83.69709375,86.81718938,73.91334375,30.62,96.63029621,42.23,40.18,2.05,0.54,1.04,16,81.64635294,1.5,,791.9696235,,,,,,,,,,,,
25.25,11:30 AM,7977,528,4211.856,85.67650094,88.01756688,74.85696875,31.54,92.96100487,27.54,27,0.54,0.51,1.01,15.6,82.58541176,4,,850.6297412,,,,,,,,,,,,
24.5,11:31 AM,7836,595,4662.42,83.75975,86.884105,73.96475,30.83,89.79377578,37.24,38.38,1.14,0.54,1.04,15,91.42,2.5,,959.91,,,,,,,,,,,,
24.25,11:32 AM,7982,640,5108.48,85.71194563,91.64910375,74.8858125,31.41,95.96200475,28.42,29.29,0.87,0.5,1,15.2,100.1662745,2.9,,1021.696,,,,,,,,,,,,
25.5,11:33 AM,7924,573,4540.452,86.123445,88.4933775,74.52975,30.03,80.9903762,49,51,2,0.52,1.02,15.2,89.02847059,3.2,,854.6733176,,,,,,,,,,,,
24.25,11:34 AM,7850,536,4207.6,83.02232813,88.7671875,74.0484375,31.16,91.77352831,33.66,32.34,1.32,0.54,1.04,15.9,82.50196078,1.5,,783.7686275,,,,,,,,,,,,
24.75,11:35 AM,7817,611,4776.187,81.94934563,87.62233219,73.85053125,31.58,85.86201725,25.74,25.22,0.52,0.55,1.05,15.2,93.65072549,1.3,,927.1421824,,,,,,,,,,,,
25.75,11:36 AM,7860,606,4763.16,82.2838625,89.76438125,74.138125,30.79,97.68278965,38.38,38.76,0.38,0.54,1.04,15.2,93.39529412,1.7,,887.2552941,,,,,,,,,,,,
24.5,11:37 AM,7939,518,4112.402,82.84791375,87.71055125,74.6149375,31.8,88.93025872,23,22.54,0.46,0.52,1.02,15.2,80.63533333,1.3,,814.4168667,,,,,,,,,,,,
25,11:38 AM,7940,521,4136.74,85.3955,90.407625,74.625,30.84,83.96950381,36.26,37.37,1.11,0.52,1.02,15.5,81.11254902,1.8,,819.2367451,,,,,,,,,,,,
25.25,11:39 AM,7973,533,4249.609,85.64632719,90.67928344,74.83209375,30.66,80.99650044,38.8,41.2,2.4,0.51,1.01,15.8,83.32566667,4,,841.5892333,,,,,,,,,,,,
25.75,11:40 AM,7841,593,4649.713,85.49885438,87.83580094,74.02115625,31.16,80.9800025,33,33.66,0.66,0.54,1.04,15.2,91.17084314,1.5,,939.0596843,,,,,,,,,,,,
24.25,11:41 AM,7960,589,4688.44,83.002325,88.7745375,74.74625,31.99,80.99487564,19.4,20.2,0.8,0.51,1.01,15.1,91.93019608,2,,956.0740392,,,,,,,,,,,,
25.5,11:42 AM,7821,546,4270.266,83.6686875,88.5568125,73.8924375,30.25,83.91001125,46,45.08,0.92,0.54,1.04,15.6,83.73070588,4.5,,812.1878471,,,,,,,,,,,,
24.5,11:43 AM,7966,623,4962.818,86.4377325,88.82440875,74.785375,31.61,84.97812773,25.74,26.26,0.52,0.51,1.01,15.9,97.31015686,2.9,,1021.756647,,,,,,,,,,,,
24.75,11:44 AM,7909,625,4943.125,83.47150969,91.04293688,74.42840625,30.59,83.95400575,40.59,39.77,0.82,0.52,1.02,15.2,96.92401961,1.3,,978.932598,,,,,,,,,,,,
25,11:45 AM,7812,621,4851.252,84.4259,89.357225,73.825,30.78,81.95275591,38,37.62,0.38,0.55,1.05,15.3,95.12258824,4.9,,941.7136235,,,,,,,,,,,,
24.5,11:46 AM,7946,607,4823.222,85.43754125,90.45345375,74.659125,30.89,82.97937758,35.89,37.74,1.85,0.51,1.01,16,94.57298039,2.2,,926.8152078,,,,,,,,,,,,
25.25,11:47 AM,7899,565,4462.935,83.40319969,90.07435656,74.37190625,31.56,81.97450319,27.27,27.81,0.54,0.53,1.03,15.7,87.50852941,3.8,,875.0852941,,,,,,,,,,,,
24.25,11:48 AM,7924,576,4564.224,84.422875,90.26912875,74.517875,31.98,83.96150481,20,19.6,0.4,0.52,1.02,15,89.49458824,2.8,,903.8953412,,,,,,,,,,,,
25,11:49 AM,7804,574,4479.496,82.6947,86.63935,73.775,30.03,90.72915886,49.5,51,1.5,0.55,1.05,16,87.8332549,3.6,,869.5492235,,,,,,,,,,,,
25.25,11:50 AM,7834,594,4653.396,85.43539125,90.42956625,73.9676875,30.47,85.87476565,43,43.43,0.43,0.54,1.04,15.7,91.24305882,5,,912.4305882,,,,,,,,,,,,
24.75,11:51 AM,7919,525,4157.475,85.23386844,91.12613063,74.49121875,30.54,97.81552306,42.84,42.42,0.42,0.52,1.02,15.9,81.51911765,3.2,,798.8873529,,,,,,,,,,,,
24.5,11:52 AM,7969,602,4797.338,83.07025125,89.7461875,74.8043125,31.08,83.984002,33.66,35.02,1.36,0.51,1.01,15.6,94.06545098,1,,959.4676,,,,,,,,,,,,
25.75,11:53 AM,7974,543,4329.882,85.65551188,90.68909938,74.8399375,30.89,93.95275591,37.37,38.11,0.74,0.51,1.01,16,84.89964706,2.6,,882.9563294,,,,,,,,,,,,
25.5,11:54 AM,7974,585,4664.79,85.65469125,90.68827875,74.839125,30.09,88.9696288,48.02,49.49,1.47,0.51,1.01,15.5,91.46647059,4,,887.2247647,,,,,,,,,,,,
25.75,11:55 AM,7884,627,4943.268,84.140875,87.2870075,74.285875,31.31,87.88301462,30.9,30.9,0,0.53,1.03,15.5,96.92682353,2.7,,988.6536,,,,,,,,,,,,
25.5,11:56 AM,7897,533,4209.101,82.54925875,90.95295375,74.3626875,30.62,96.77902762,41.41,39.77,1.64,0.53,1.03,15.2,82.53139216,1.5,,808.8076431,,,,,,,,,,,,
25.75,11:57 AM,7834,526,4120.684,83.7705625,90.44014875,73.9780625,30,92.72865892,49,51,2,0.54,1.04,15.8,80.79772549,3.3,,775.6581647,,,,,,,,,,,,
24.75,11:58 AM,7801,598,4664.998,81.83125563,88.37690625,73.75003125,31.17,97.55005624,32.64,31.36,1.28,0.55,1.05,15.7,91.47054902,3.6,,896.4113804,,,,,,,,,,,,
25.75,11:59 AM,7848,536,4206.528,83.0355075,87.003665,74.06425,30.27,96.67491564,46.92,44.62,2.3,0.54,1.04,15.6,82.48094118,4.3,,808.3132235,,,,,,,,,,,,
25.25,12:00 PM,7869,570,4485.33,84.02159375,88.93971875,74.18534375,31.49,99.67004124,28.84,27.16,1.68,0.53,1.03,15.6,87.94764706,1.2,,879.4764706,,,,,,,,,,,,
25.75,12:01 PM,7961,580,4617.38,85.55826781,90.58364906,74.75990625,31.26,95.92001,30.38,31,0.62,0.51,1.01,15.4,90.53686275,3,,950.6370588,,,,,,,,,,,,
25,12:02 PM,7911,563,4453.893,83.489175,89.276875,74.44375,31.5,94.83127109,27.16,27.44,0.28,0.52,1.02,15.1,87.33123529,3.7,,829.6467353,,,,,,,,,,,,
25,12:03 PM,7925,572,4533.1,83.593125,91.1784375,74.53125,30.67,83.96200475,39.6,38.8,0.8,0.52,1.02,15.5,88.88431373,4.6,,853.2894118,,,,,,,,,,,,
24.25,12:04 PM,7816,618,4830.288,84.4387775,87.6028725,73.83275,31.62,95.63004624,25.48,26,0.52,0.55,1.05,15.9,94.71152941,2.1,,966.0576,,,,,,,,,,,,
24.75,12:05 PM,7872,602,4738.944,82.35528,88.06644,74.196,31.53,95.74203225,27.27,26.46,0.81,0.53,1.03,15.3,92.92047059,3.9,,957.0808471,,,,,,,,,,,,
24.25,12:06 PM,7824,576,4506.624,82.826865,90.32457,73.8835,30.82,99.55755531,38.76,38.76,0,0.54,1.04,15,88.36517647,4.6,,848.3056941,,,,,,,,,,,,
24.25,12:07 PM,7981,631,5036.011,85.70427594,89.84384375,74.87946875,31.8,86.98250219,23.23,23.69,0.46,0.5,1,15.8,98.74531373,1.1,,967.7040745,,,,,,,,,,,,
25.25,12:08 PM,7926,511,4050.186,82.75836625,89.4010625,74.5398125,30.54,84.95313086,41.16,42,0.84,0.52,1.02,15.8,79.41541176,2.4,,833.8618235,,,,,,,,,,,,
25.5,12:09 PM,7836,601,4709.436,83.78025,88.67775,73.98525,30.42,89.79377578,44,42.68,1.32,0.54,1.04,15.4,92.34188235,3.9,,969.5897647,,,,,,,,,,,,
24.5,12:10 PM,7898,628,4959.944,82.5440525,89.164875,74.356125,31.37,94.80689914,29.87,29,0.87,0.53,1.03,15,97.25380392,3,,933.6365176,,,,,,,,,,,,
24.75,12:11 PM,7952,584,4643.968,85.484885,90.504585,74.6985,30.39,90.93263342,44.88,43.56,1.32,0.51,1.01,15.4,91.05819608,3.4,,947.0052392,,,,,,,,,,,,
25.75,12:12 PM,7887,529,4172.223,85.84635563,89.98339344,74.30434375,31.68,94.78627672,24.25,24.25,0,0.53,1.03,16,81.80829412,1.7,,793.5404529,,,,,,,,,,,,
25,12:13 PM,7835,596,4669.66,84.600125,87.77278125,73.96875,31.41,92.73028371,29.87,28.42,1.45,0.54,1.04,15.9,91.56196078,1.8,,906.4634118,,,,,,,,,,,,
24.25,12:14 PM,7843,505,3960.715,85.48393688,89.59675281,74.00403125,31.37,98.6247969,29.29,28.42,0.87,0.54,1.04,15.4,77.66107843,3.7,,768.8446765,,,,,,,,,,,,
25,12:15 PM,7937,544,4317.728,84.5275,90.38300625,74.60625,31.55,84.960005,27.54,26.73,0.81,0.52,1.02,15.1,84.66133333,2.1,,821.2149333,,,,,,,,,,,,
25.25,12:16 PM,7863,534,4198.842,85.65631688,88.00224469,74.14803125,31.96,90.81027372,20.37,21,0.63,0.53,1.03,15.8,82.33023529,3.3,,790.3702588,,,,,,,,,,,,
24.5,12:17 PM,7973,511,4074.203,85.64377063,88.88114813,74.8295625,30.18,86.97550306,48.41,46.06,2.35,0.51,1.01,16,79.88633333,2.4,,822.8292333,,,,,,,,,,,,
25.5,12:18 PM,7982,538,4294.316,86.5634475,88.0577775,74.888625,31.12,86.98337708,32.34,32.34,0,0.5,1,15.4,84.20227451,1.4,,850.4429725,,,,,,,,,,,,
24.75,12:19 PM,7972,503,4009.916,86.4849075,91.5670575,74.824125,30.43,95.94200725,45.32,44,1.32,0.51,1.01,15.9,78.62580392,5,,809.8457804,,,,,,,,,,,,
24.5,12:20 PM,7883,501,3949.383,85.79749125,88.15164188,74.2614375,31.23,90.83777028,31.04,32.32,1.28,0.53,1.03,15,77.43888235,2.6,,805.3643765,,,,,,,,,,,,
24.75,12:21 PM,7927,637,5049.499,83.60571656,87.61650188,74.54146875,30.29,97.83352081,46,46.46,0.46,0.52,1.02,15,99.00978431,2.2,,960.3949078,,,,,,,,,,,,
25.5,12:22 PM,7961,612,4872.132,86.40413625,89.6855625,74.7586875,31.15,82.98500187,33.99,33.33,0.66,0.51,1.01,15.5,95.532,2.1,,926.6604,,,,,,,,,,,,
24.5,12:23 PM,7832,545,4268.44,84.566795,86.85201,73.9395,30.04,92.72540932,48.02,47.53,0.49,0.54,1.04,15.7,83.69490196,1.4,,853.688,,,,,,,,,,,,
25,12:24 PM,7912,610,4826.32,83.4966,88.39215,74.45,31.58,81.97775278,26.26,26.52,0.26,0.52,1.02,15.7,94.63372549,3.7,,936.8738824,,,,,,,,,,,,
25,12:25 PM,7863,569,4474.047,83.9725,90.6646125,74.14375,31.16,92.77577803,33,33.66,0.66,0.53,1.03,15.9,87.72641176,3.4,,903.5820412,,,,,,,,,,,,
24.5,12:26 PM,7959,580,4616.22,84.6899375,91.45759875,74.7411875,30.13,92.93175853,48,49.44,1.44,0.51,1.01,15.5,90.51411765,4,,941.3468235,,,,,,,,,,,,
25.25,12:27 PM,7876,624,4914.624,82.3923975,90.7763025,74.228875,31.95,85.90626172,21.21,21.63,0.42,0.53,1.03,15.7,96.36517647,2.8,,1011.834353,,,,,,,,,,,,
24.75,12:28 PM,7879,527,4152.233,82.40694438,89.01309375,74.23996875,30.67,90.83227097,41.2,40.8,0.4,0.53,1.03,15.7,81.41633333,4,,781.5968,,,,,,,,,,,,
25.5,12:29 PM,7837,541,4239.817,83.7876875,86.91209625,73.9914375,30.1,91.75403075,50.47,48.51,1.96,0.54,1.04,15.1,83.13366667,2,,789.7698333,,,,,,,,,,,,
24.5,12:30 PM,7907,547,4325.129,83.45372063,88.34617688,74.4129375,30.11,85.92950881,49.44,46.56,2.88,0.52,1.02,15.1,84.80645098,3.5,,814.1419294,,,,,,,,,,,,
25.25,12:31 PM,7867,583,4586.461,82.32652313,88.92353125,74.17290625,31.65,87.86601675,25.5,24.5,1,0.53,1.03,15.4,89.93060784,2.9,,881.3199569,,,,,,,,,,,,
25.75,12:32 PM,7891,623,4916.093,83.35079156,87.34210188,74.32896875,30.83,81.97250344,38.38,38,0.38,0.53,1.03,15.6,96.39398039,1.2,,944.6610078,,,,,,,,,,,,
24.25,12:33 PM,7962,550,4379.1,85.55855188,87.89393375,74.7589375,31.94,83.98050244,21.42,21,0.42,0.51,1.01,15.6,85.86470588,3.1,,858.6470588,,,,,,,,,,,,
24.25,12:34 PM,7997,566,4526.302,84.97721875,90.87509719,74.98096875,31.32,92.99350081,29.4,29.4,0,0.5,1,15.1,88.75101961,1,,860.8848902,,,,,,,,,,,,
24.75,12:35 PM,8001,537,4296.537,85,90,75,30.47,88,44.29,42.14,2.15,0.5,1,15.6,84.24582353,1.6,,817.1844882,,,,,,,,,,,,
25.5,12:36 PM,7881,574,4523.694,85.79723625,89.0405625,74.2636875,30.79,86.89501312,39.14,38.38,0.76,0.53,1.03,15.6,88.69988235,4,,851.5188706,,,,,,,,,,,,
24.25,12:37 PM,7856,575,4517.2,84.745565,90.59283,74.0865,30.73,85.89126359,39,38.22,0.78,0.54,1.04,15.4,88.57254902,1,,868.0109804,,,,,,,,,,,,
24.5,12:38 PM,7874,509,4007.866,85.7280675,88.968375,74.204625,30.92,96.73015873,36,36.72,0.72,0.53,1.03,15,78.58560784,3.5,,809.4317608,,,,,,,,,,,,
24.25,12:39 PM,7915,524,4147.46,84.35453125,91.08743438,74.46078125,30.42,80.98925134,45.32,42.68,2.64,0.52,1.02,15.6,81.3227451,1.7,,829.492,,,,,,,,,,,,
24.75,12:40 PM,7933,538,4267.954,85.34036031,88.55899594,74.57915625,30.95,96.85551806,37.08,35.28,1.8,0.52,1.02,15.2,83.68537255,1.8,,803.3795765,,,,,,,,,,,,
24.5,12:41 PM,7882,552,4350.864,85.7897775,88.14353625,74.255125,30.65,82.95538058,41.2,39.2,2,0.53,1.03,16,85.31105882,4.2,,861.6416941,,,,,,,,,,,,
25.25,12:42 PM,7961,593,4720.873,86.40289313,91.47803063,74.75746875,31.36,89.95000625,29.1,30,0.9,0.51,1.01,15.1,92.56613725,4.4,,944.1746,,,,,,,,,,,,
25.75,12:43 PM,7974,603,4808.322,83.95936313,91.58701125,74.8399375,30.84,90.96287964,37.74,35.89,1.85,0.51,1.01,15.4,94.28082353,1.5,,971.0924824,,,,,,,,,,,,
25,12:44 PM,7826,605,4734.73,84.53195,89.4721125,73.9125,31.85,95.65004374,21.56,22.66,1.1,0.54,1.04,15.1,92.83784314,2.6,,946.946,,,,,,,,,,,,
25.75,12:45 PM,7971,526,4192.746,83.08951438,90.66476469,74.82146875,30.98,83.98500187,35.7,34.65,1.05,0.51,1.01,15.6,82.21070588,1.9,,797.4438471,,,,,,,,,,,,
25.75,12:46 PM,7845,623,4887.435,82.17499063,86.98005313,74.04578125,30.61,88.82452193,39.77,42.23,2.46,0.54,1.04,16,95.83205882,4.2,,996.6534118,,,,,,,,,,,,
25,12:47 PM,7920,592,4688.64,84.4,90.2435,74.5,31.57,93.85826772,25.48,25.48,0,0.52,1.02,16,91.93411765,3.1,,882.5675294,,,,,,,,,,,,
25,12:48 PM,7917,537,4251.429,85.221275,91.1121375,74.48125,31.94,93.85301837,20.79,20.37,0.42,0.52,1.02,15.3,83.36135294,2.9,,791.9328529,,,,,,,,,,,,
25.75,12:49 PM,7923,528,4183.344,85.27401594,90.27540969,74.52596875,31.49,93.86351706,27.72,28.84,1.12,0.52,1.02,15.2,82.02635294,3.5,,787.4529882,,,,,,,,,,,,
25.25,12:50 PM,7995,529,4229.355,84.96265625,91.75872188,74.96890625,31.16,89.99250094,33,33.33,0.33,0.5,1,15.1,82.92852941,4.2,,845.871,,,,,,,,,,,,
25.5,12:51 PM,7862,587,4614.994,83.13388875,87.1096275,74.146125,30.49,93.7567804,41.71,41.71,0,0.53,1.03,15.5,90.49007843,3.6,,922.9988,,,,,,,,,,,,
24.5,12:52 PM,7977,530,4227.81,84.8260625,90.70980438,74.8548125,31.99,92.96100487,19.4,19.6,0.2,0.51,1.01,15.2,82.89823529,1.2,,812.4027059,,,,,,,,,,,,
25.25,12:53 PM,7985,548,4375.78,83.19020938,89.87859375,74.90671875,30.06,95.968004,47.53,49.49,1.96,0.5,1,15.9,85.79960784,4.3,,900.8958824,,,,,,,,,,,,
25,12:54 PM,7984,623,4974.032,86.5776,90.7687,74.9,30.84,87.98300212,37.37,37.37,0,0.5,1,15.4,97.53003922,5,,1004.559404,,,,,,,,,,,,
25,12:55 PM,7864,545,4285.88,83.1402,87.1171,74.15,31.96,93.76027997,21.42,21.63,0.21,0.53,1.03,15.7,84.03686275,3,,873.9833725,,,,,,,,,,,,
24.25,12:56 PM,7874,538,4236.212,82.36232375,90.74372625,74.2006875,30.85,86.88888889,37,37,0,0.53,1.03,15.8,83.06298039,1.6,,872.1612941,,,,,,,,,,,,
25.25,12:57 PM,7940,524,4160.56,83.70635625,88.61923125,74.626875,31.79,88.93138358,22.31,23.46,1.15,0.52,1.02,15.4,81.57960784,1.1,,799.4801569,,,,,,,,,,,,
24.75,12:58 PM,7992,609,4867.128,84.0903525,90.8340975,74.94975,31.2,82.99662542,31.68,32.96,1.28,0.5,1,15.2,95.43388235,2.4,,963.8822118,,,,,,,,,,,,
24.25,12:59 PM,7808,505,3943.04,82.70658,87.53778,73.782,31.07,86.83114611,33.32,34,0.68,0.55,1.05,15.3,77.3145098,3,,734.4878431,,,,,,,,,,,,
25.5,1:00 PM,7965,631,5025.915,85.58708438,89.7178125,74.7834375,30.7,92.94150731,40,40.8,0.8,0.51,1.01,15.3,98.54735294,1.9,,1034.747206,,,,,,,,,,,,
25.5,1:01 PM,7887,623,4913.601,83.31796688,89.97982688,74.3008125,30.4,86.90026247,42.68,45.32,2.64,0.53,1.03,15.7,96.34511765,3.3,,915.2786176,,,,,,,,,,,,
24.25,1:02 PM,7895,551,4350.145,83.36062969,90.91977188,74.33390625,30.42,88.8807649,44.44,42.68,1.76,0.53,1.03,15.2,85.29696078,2.5,,861.4993039,,,,,,,,,,,,
25.5,1:03 PM,7924,511,4049.164,83.5904025,88.4933775,74.52975,31.87,88.91338583,21.56,21.34,0.22,0.52,1.02,15.8,79.39537255,4.8,,817.7723373,,,,,,,,,,,,
25.25,1:04 PM,7935,552,4380.12,84.51453125,89.47390625,74.59578125,31.47,99.83502062,27.16,27.72,0.56,0.52,1.02,15.1,85.88470588,4.4,,876.024,,,,,,,,,,,,
25.75,1:05 PM,7999,567,4535.433,84.99259375,89.09204906,74.99384375,30.14,97.99550056,47.04,49.44,2.4,0.5,1,15.6,88.93005882,4.6,,862.6215706,,,,,,,,,,,,
24.25,1:06 PM,7809,557,4349.613,82.71409781,87.54591656,73.78834375,30.85,97.56805399,36.63,35.89,0.74,0.55,1.05,15.4,85.28652941,3.7,,861.3939471,,,,,,,,,,,,
24.25,1:07 PM,7893,599,4727.907,82.50371938,90.90300563,74.32121875,30.29,84.93250844,45.54,45.08,0.46,0.53,1.03,15.6,92.70405882,1.4,,908.4997765,,,,,,,,,,,,
25.25,1:08 PM,7897,584,4611.848,85.07302594,89.16634375,74.35946875,30.74,88.88301462,39.39,38.22,1.17,0.53,1.03,15.9,90.42839216,4.7,,931.4124392,,,,,,,,,,,,
25.5,1:09 PM,7851,617,4844.067,85.56964875,87.02271375,74.0780625,31.91,89.81252343,20.79,20.79,0,0.54,1.04,15.4,94.98170588,4,,949.8170588,,,,,,,,,,,,
25.75,1:10 PM,7865,541,4254.965,83.16015469,87.13746563,74.16890625,30.11,95.728034,48,48.96,0.96,0.53,1.03,15.9,83.43068627,1.6,,859.3360686,,,,,,,,,,,,
25.25,1:11 PM,7963,577,4594.651,83.02918313,87.90652063,74.76990625,31.62,98.90976128,25.22,26.78,1.56,0.51,1.01,15.9,90.09119608,3.1,,945.9575588,,,,,,,,,,,,
24.75,1:12 PM,7887,550,4337.85,83.30747906,89.07834375,74.29021875,31.04,94.78627672,34.68,33.32,1.36,0.53,1.03,15.3,85.05588235,4.5,,893.0867647,,,,,,,,,,,,
24.75,1:13 PM,7880,589,4641.32,85.778175,90.801675,74.24625,30.17,82.95463067,46.53,47.94,1.41,0.53,1.03,15.9,91.00627451,4.8,,864.5596078,,,,,,,,,,,,
24.25,1:14 PM,7834,632,4951.088,83.7394375,90.40840125,73.9469375,30.58,91.74953131,39.77,41,1.23,0.54,1.04,15,97.08015686,3.5,,1009.633631,,,,,,,,,,,,
25.75,1:15 PM,7895,583,4602.785,83.38012031,89.15671875,74.35359375,31.07,89.86751656,34,33.66,0.34,0.53,1.03,15.3,90.25068627,4,,884.4567255,,,,,,,,,,,,
25.25,1:16 PM,7806,636,4964.616,85.22208375,90.19840875,73.7935625,31.64,99.51256093,24.75,24.5,0.25,0.55,1.05,15.5,97.34541176,2.2,,1002.657741,,,,,,,,,,,,
25,1:17 PM,7967,621,4947.507,83.05745,89.731875,74.79375,30.51,91.94900637,42.84,40.74,2.1,0.51,1.01,15.9,97.00994118,4.1,,931.2954353,,,,,,,,,,,,
24.5,1:18 PM,7842,591,4634.622,82.96707375,88.706375,74.002625,31.74,83.92050994,23.52,24.48,0.96,0.54,1.04,15.5,90.87494118,2.9,,945.0993882,,,,,,,,,,,,
25.25,1:19 PM,7994,565,4516.61,86.65429125,89.9514375,74.9626875,30.86,95.98600175,36.63,37.74,1.11,0.5,1,15,88.56098039,2.8,,921.0341961,,,,,,,,,,,,
25,1:20 PM,7950,547,4348.65,84.625,91.385625,74.6875,30.02,96.89163855,48.5,51,2.5,0.51,1.01,15,85.26764706,2,,895.3102941,,,,,,,,,,,,
24.75,1:21 PM,7909,612,4840.308,86.00094938,91.04293688,74.42840625,30.99,97.79302587,35.7,36.05,0.35,0.52,1.02,15.2,94.908,3.3,,958.5708,,,,,,,,,,,,
25,1:22 PM,7973,630,5022.99,83.10155,91.5762375,74.83125,30.55,90.96150481,42.84,42.84,0,0.51,1.01,15.5,98.49,2.5,,1004.598,,,,,,,,,,,,
25.5,1:23 PM,7836,627,4913.172,82.104645,86.904195,73.98525,31.84,97.6287964,21.34,21.78,0.44,0.54,1.04,15.5,96.33670588,3.5,,934.4660471,,,,,,,,,,,,
25.25,1:24 PM,7955,558,4438.89,82.97062813,87.84306563,74.72015625,31.43,95.9080115,29.58,28.13,1.45,0.51,1.01,15.9,87.03705882,1.8,,913.8891176,,,,,,,,,,,,
25.75,1:25 PM,7981,538,4293.778,84.01068844,91.64435438,74.88303125,31.24,84.98750156,30.69,30.69,0,0.5,1,15.7,84.19172549,2.7,,825.0789098,,,,,,,,,,,,
24.25,1:26 PM,7945,527,4187.015,82.89069688,90.44344844,74.65109375,31.32,99.8600175,29.1,30,0.9,0.51,1.01,15.2,82.09833333,1.8,,812.7735,,,,,,,,,,,,
25.75,1:27 PM,7927,574,4550.098,85.30393719,88.51958156,74.55059375,31.65,86.93525809,25.25,25.25,0,0.52,1.02,15.4,89.21760784,3.8,,883.2543176,,,,,,,,,,,,
25,1:28 PM,7854,632,4963.728,82.2269,87.9256125,74.0875,30.57,99.63254593,41.82,41.82,0,0.54,1.04,15.6,97.328,3.3,,953.8144,,,,,,,,,,,,
25.25,1:29 PM,8001,581,4648.581,85,90,75,31.09,92,34.34,32.98,1.36,0.5,1,15.3,91.14864706,3.4,,893.2567412,,,,,,,,,,,,
25.25,1:30 PM,7919,593,4695.967,83.55108094,87.55751813,74.49628125,30.03,89.89751281,50,51,1,0.52,1.02,15.9,92.07778431,4.3,,966.8167353,,,,,,,,,,,,
25.25,1:31 PM,7897,519,4098.543,82.54610438,90.94967063,74.35946875,30.54,92.83102112,40.74,42,1.26,0.53,1.03,15.7,80.36358824,2.7,,795.5995235,,,,,,,,,,,,
25,1:32 PM,7831,612,4792.572,84.569825,88.626875,73.94375,31.14,90.76627922,33,32.67,0.33,0.54,1.04,15.8,93.972,2,,920.9256,,,,,,,,,,,,
25.25,1:33 PM,7943,564,4479.852,84.57428125,91.32942938,74.64553125,31.67,84.96375453,25,25.75,0.75,0.51,1.01,15.3,87.84023529,3.3,,922.3224706,,,,,,,,,,,,
24.75,1:34 PM,7913,617,4882.321,85.18822906,87.50459813,74.45353125,31.11,93.84601925,32.01,32.01,0,0.52,1.02,15.2,95.73178431,3.8,,909.451951,,,,,,,,,,,,
24.75,1:35 PM,7911,630,4983.93,83.48642156,91.05957563,74.44096875,31.75,89.88751406,24,23.52,0.48,0.52,1.02,15.7,97.72411765,2.1,,1006.558412,,,,,,,,,,,,
24.25,1:36 PM,7915,522,4131.63,84.35453125,90.19442031,74.46078125,31.28,93.84951881,31.31,31.93,0.62,0.52,1.02,16,81.01235294,2.1,,818.2247647,,,,,,,,,,,,
24.5,1:37 PM,7802,591,4610.982,85.1726775,88.378875,73.750125,31.9,95.60204974,21.34,22.22,0.88,0.55,1.05,15,90.41141176,2.8,,895.0729765,,,,,,,,,,,,
24.5,1:38 PM,7905,528,4173.84,84.2815625,89.2221875,74.4003125,30.69,98.7720285,39.2,40,0.8,0.52,1.02,15.5,81.84,3.1,,793.848,,,,,,,,,,,,
25,1:39 PM,7934,616,4887.344,83.65995,87.674475,74.5875,31.47,83.96650419,28.84,28.84,0,0.52,1.02,15.2,95.83027451,2.6,,996.6348549,,,,,,,,,,,,
24.25,1:40 PM,7912,529,4185.448,85.1750675,89.27675,74.44175,30.34,80.98887639,44.1,45.45,1.35,0.52,1.02,15.3,82.06760784,4.1,,828.8828392,,,,,,,,,,,,
24.25,1:41 PM,7820,569,4449.58,84.46945625,90.2910375,73.858125,31.95,99.54755656,20.79,20.37,0.42,0.55,1.05,15.9,87.24666667,2.3,,881.1913333,,,,,,,,,,,,
25.25,1:42 PM,7904,576,4552.704,85.96866,87.43854,74.403,30.14,83.95150606,48.96,47.52,1.44,0.52,1.02,15.2,89.26870588,2.7,,856.9795765,,,,,,,,,,,,
25.25,1:43 PM,7818,544,4252.992,85.31350125,90.29747625,73.8681875,30.7,82.93138358,38.8,39.6,0.8,0.55,1.05,15.8,83.392,3.8,,792.224,,,,,,,,,,,,
